record_id,timestamp,zone_id,zone_name,zone_lat,zone_lon,demand_class,is_peak_hour,hour_of_day,zone_capacity_mw,current_load_mw,load_pct,status,charger_type,charger_power_kw,masked_vehicle_id,soc_initial_pct,soc_target_pct,recommended_soc_cap_pct,session_duration_min,peak_rate_inr_kwh,offpeak_rate_inr_kwh,tier_triggered,optimization_action,infra_expansion_flag,suggested_nodal_lat,suggested_nodal_lon,ev_load_contribution_kw,feeder_id,anomaly_flag
REC-00888,2026-04-02 08:54:00,Z003,Whitefield,12.9698,77.75,high,1,8,51.56,51.56,100.0,RED,DC_150kW,150,EV-XXXX-9290,50,79,79,290.7,11.64,7.22,4,Infra_Trigger,1,12.9882,77.7373,108.67,FDR-Z003-02,0
REC-00889,2026-04-13 12:55:00,Z004,Electronic City,12.8399,77.677,high,0,12,56.71,45.021,79.39,YELLOW,AC_7kW,7,EV-XXXX-6479,23,77,80,20674.8,12.03,7.46,2,Time_Shift_Incentive,0,,,5.71,FDR-Z004-01,0
REC-00890,2026-04-18 13:29:00,Z005,Indiranagar,12.9784,77.6408,high,0,13,51.71,38.584,74.62,YELLOW,DC_50kW,50,EV-XXXX-9036,19,76,80,2777.8,11.92,7.39,2,Time_Shift_Incentive,0,,,47.46,FDR-Z005-01,0
REC-00891,2026-04-16 05:57:00,Z006,Marathahalli,12.9591,77.6974,medium,0,5,37.15,23.596,63.52,GREEN,AC_22kW,22,EV-XXXX-8056,22,95,60,7149.4,11.13,6.9,1,SoC_Cap_60,0,,,20.36,FDR-Z006-03,0
REC-00892,2026-04-02 17:41:00,Z007,BTM Layout,12.9166,77.6101,medium,1,17,37.41,37.41,100.0,RED,DC_50kW,50,EV-XXXX-5806,16,71,71,2091.3,11.31,7.01,4,Infra_Trigger,1,12.9322,77.5923,33.53,FDR-Z007-02,0
REC-00893,2026-04-08 06:40:00,Z008,JP Nagar,12.9077,77.586,medium,0,6,44.82,31.981,71.35,YELLOW,AC_7kW,7,EV-XXXX-1891,48,84,80,12380.5,10.93,6.78,2,Time_Shift_Incentive,0,,,4.8,FDR-Z008-01,0
REC-00894,2026-04-21 05:36:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,5,31.16,24.451,78.47,YELLOW,DC_150kW,150,EV-XXXX-1835,26,74,80,798.0,13.0,8.06,2,Time_Shift_Incentive,0,,,113.04,FDR-Z009-02,0
REC-00895,2026-04-02 14:45:00,Z010,Sarjapur,12.8711,77.7055,medium,0,14,31.62,22.698,71.78,YELLOW,AC_22kW,22,EV-XXXX-2905,47,82,80,2962.5,11.53,7.15,2,Time_Shift_Incentive,0,,,19.97,FDR-Z010-01,0
REC-00896,2026-04-10 04:26:00,Z011,Yelahanka,13.1007,77.5963,low,0,4,26.38,16.676,63.21,GREEN,AC_22kW,22,EV-XXXX-2766,40,90,60,5127.2,12.59,7.81,1,SoC_Cap_60,0,,,21.06,FDR-Z011-01,0
REC-00897,2026-04-07 05:54:00,Z012,Hebbal,13.0358,77.597,low,0,5,19.38,9.77,50.41,GREEN,AC_7kW,7,EV-XXXX-6848,28,90,60,20095.1,11.55,7.16,1,SoC_Cap_60,0,,,5.68,FDR-Z012-03,0
REC-00898,2026-04-28 06:09:00,Z013,Rajajinagar,12.9974,77.556,low,0,6,16.38,9.385,57.29,GREEN,DC_50kW,50,EV-XXXX-7733,22,85,60,3374.3,12.53,7.77,1,SoC_Cap_60,0,,,32.23,FDR-Z013-02,0
REC-00899,2026-04-14 18:53:00,Z014,Malleswaram,13.0035,77.568,low,1,18,21.66,17.694,81.69,YELLOW,DC_50kW,50,EV-XXXX-6713,18,94,80,2963.2,13.35,8.28,2,Time_Shift_Incentive,0,,,48.55,FDR-Z014-03,0
REC-00900,2026-04-23 08:39:00,Z015,Jayanagar,12.925,77.5938,medium,1,8,39.7,39.7,100.0,RED,DC_50kW,50,EV-XXXX-9722,53,81,81,946.6,11.18,6.93,4,Infra_Trigger,1,12.9115,77.5821,40.18,FDR-Z015-03,0
REC-00901,2026-04-19 08:25:00,Z001,HSR Layout,12.9116,77.6389,high,1,8,59.61,59.61,100.0,RED,DC_50kW,50,EV-XXXX-3623,53,73,73,637.6,12.42,7.7,4,Infra_Trigger,1,12.8949,77.6555,38.09,FDR-Z001-03,0
REC-00902,2026-04-07 04:16:00,Z002,Koramangala,12.9352,77.6245,high,0,4,50.62,41.015,81.03,YELLOW,DC_50kW,50,EV-XXXX-8347,16,88,80,3686.9,12.54,7.77,2,Time_Shift_Incentive,0,,,41.06,FDR-Z002-03,0
REC-00903,2026-04-02 23:36:00,Z003,Whitefield,12.9698,77.75,high,0,23,53.07,43.734,82.41,YELLOW,AC_7kW,7,EV-XXXX-6833,33,97,80,13552.9,10.72,6.65,2,Time_Shift_Incentive,0,,,5.2,FDR-Z003-02,0
REC-00904,2026-04-12 10:54:00,Z004,Electronic City,12.8399,77.677,high,1,10,51.44,51.44,100.0,RED,AC_7kW,7,EV-XXXX-9826,41,88,88,14124.9,12.57,7.79,4,Infra_Trigger,1,12.8239,77.6968,5.32,FDR-Z004-01,0
REC-00905,2026-04-02 19:17:00,Z005,Indiranagar,12.9784,77.6408,high,1,19,59.58,59.58,100.0,RED,AC_7kW,7,EV-XXXX-1854,52,81,81,10254.4,11.05,6.85,4,Infra_Trigger,1,12.9626,77.6481,5.9,FDR-Z005-01,0
REC-00906,2026-04-19 05:00:00,Z006,Marathahalli,12.9591,77.6974,medium,0,5,37.09,23.908,64.46,GREEN,AC_22kW,22,EV-XXXX-7586,17,99,60,6440.0,12.45,7.72,1,SoC_Cap_60,0,,,21.02,FDR-Z006-03,0
REC-00907,2026-04-12 11:32:00,Z007,BTM Layout,12.9166,77.6101,medium,0,11,36.37,25.421,69.9,GREEN,AC_7kW,7,EV-XXXX-2853,50,91,60,14882.3,12.24,7.59,1,SoC_Cap_60,0,,,4.31,FDR-Z007-03,0
REC-00908,2026-04-09 02:53:00,Z008,JP Nagar,12.9077,77.586,medium,0,2,39.92,31.245,78.27,YELLOW,AC_22kW,22,EV-XXXX-1846,40,98,80,6082.7,12.09,7.5,2,Time_Shift_Incentive,0,,,17.54,FDR-Z008-02,0
REC-00909,2026-04-30 01:43:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,1,37.8,25.747,68.11,GREEN,AC_7kW,7,EV-XXXX-7172,23,93,60,26647.8,13.03,8.08,1,SoC_Cap_60,0,,,5.27,FDR-Z009-03,0
REC-00910,2026-04-11 06:48:00,Z010,Sarjapur,12.8711,77.7055,medium,0,6,30.23,22.131,73.21,YELLOW,AC_7kW,7,EV-XXXX-2421,23,98,80,25481.2,13.99,8.67,2,Time_Shift_Incentive,0,,,6.72,FDR-Z010-02,0
REC-00911,2026-04-12 21:45:00,Z011,Yelahanka,13.1007,77.5963,low,1,21,15.84,12.947,81.74,YELLOW,DC_50kW,50,EV-XXXX-7412,48,88,80,1690.5,13.26,8.22,2,Time_Shift_Incentive,0,,,33.59,FDR-Z011-01,0
REC-00912,2026-04-08 14:56:00,Z012,Hebbal,13.0358,77.597,low,0,14,29.92,17.179,57.42,GREEN,AC_22kW,22,EV-XXXX-5074,19,74,60,4006.8,12.99,8.05,1,SoC_Cap_60,0,,,19.73,FDR-Z012-03,0
REC-00913,2026-04-08 01:14:00,Z013,Rajajinagar,12.9974,77.556,low,0,1,26.95,13.876,51.49,GREEN,DC_50kW,50,EV-XXXX-5799,23,70,60,1623.7,12.45,7.72,1,SoC_Cap_60,0,,,45.74,FDR-Z013-02,0
REC-00914,2026-04-26 16:31:00,Z014,Malleswaram,13.0035,77.568,low,0,16,17.54,9.861,56.22,GREEN,AC_7kW,7,EV-XXXX-9764,28,94,60,17619.0,12.45,7.72,1,SoC_Cap_60,0,,,4.9,FDR-Z014-01,0
REC-00915,2026-04-13 21:03:00,Z015,Jayanagar,12.925,77.5938,medium,1,21,36.24,36.24,100.0,RED,AC_22kW,22,EV-XXXX-5358,27,70,70,5125.5,11.62,7.2,4,Infra_Trigger,1,12.9447,77.6009,19.62,FDR-Z015-03,0
REC-00916,2026-04-16 01:50:00,Z001,HSR Layout,12.9116,77.6389,high,0,1,56.45,44.029,78.0,YELLOW,AC_7kW,7,EV-XXXX-3134,53,84,80,6453.4,13.78,8.54,2,Time_Shift_Incentive,0,,,4.6,FDR-Z001-01,0
REC-00917,2026-04-06 04:39:00,Z002,Koramangala,12.9352,77.6245,high,0,4,53.89,47.352,87.87,ORANGE,DC_50kW,50,EV-XXXX-4271,26,70,80,2242.2,12.49,7.74,3,Spatial_Redirect,0,,,45.81,FDR-Z002-02,0
REC-00918,2026-04-06 09:23:00,Z003,Whitefield,12.9698,77.75,high,1,9,50.33,50.33,100.0,RED,AC_7kW,7,EV-XXXX-5318,15,90,90,24789.8,11.38,7.06,4,Infra_Trigger,1,12.975,77.7605,6.65,FDR-Z003-01,0
REC-00919,2026-04-20 21:13:00,Z004,Electronic City,12.8399,77.677,high,1,21,59.67,55.326,92.72,ORANGE,AC_22kW,22,EV-XXXX-4749,23,95,80,8381.8,10.93,6.78,3,Spatial_Redirect,0,,,20.29,FDR-Z004-03,0
REC-00920,2026-04-19 08:15:00,Z005,Indiranagar,12.9784,77.6408,high,1,8,49.68,49.68,100.0,RED,DC_50kW,50,EV-XXXX-3395,50,78,78,1256.9,11.24,6.97,4,Infra_Trigger,1,12.9608,77.6423,32.85,FDR-Z005-03,1
REC-00921,2026-04-23 03:30:00,Z006,Marathahalli,12.9591,77.6974,medium,0,3,40.31,29.818,73.97,YELLOW,DC_150kW,150,EV-XXXX-8921,39,88,80,561.4,11.06,6.86,2,Time_Shift_Incentive,0,,,115.58,FDR-Z006-01,0
REC-00922,2026-04-21 15:47:00,Z007,BTM Layout,12.9166,77.6101,medium,0,15,43.83,30.5,69.59,GREEN,AC_22kW,22,EV-XXXX-4042,47,89,60,2922.9,12.28,7.61,1,SoC_Cap_60,0,,,17.7,FDR-Z007-03,0
REC-00923,2026-04-29 23:09:00,Z008,JP Nagar,12.9077,77.586,medium,0,23,40.86,28.646,70.11,YELLOW,AC_22kW,22,EV-XXXX-1204,27,91,80,6275.4,12.75,7.91,2,Time_Shift_Incentive,0,,,20.96,FDR-Z008-03,0
REC-00924,2026-04-20 00:10:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,0,40.08,28.812,71.89,YELLOW,DC_50kW,50,EV-XXXX-8147,22,74,80,2429.9,12.1,7.5,2,Time_Shift_Incentive,0,,,30.77,FDR-Z009-02,0
REC-00925,2026-04-29 16:26:00,Z010,Sarjapur,12.8711,77.7055,medium,0,16,43.43,29.614,68.19,GREEN,AC_7kW,7,EV-XXXX-9924,32,84,60,12195.5,13.35,8.28,1,SoC_Cap_60,0,,,5.93,FDR-Z010-01,0
REC-00926,2026-04-26 07:02:00,Z011,Yelahanka,13.1007,77.5963,low,0,7,27.84,17.187,61.73,GREEN,AC_7kW,7,EV-XXXX-7544,49,78,60,9862.8,13.08,8.11,1,SoC_Cap_60,0,,,6.79,FDR-Z011-03,0
REC-00927,2026-04-11 01:48:00,Z012,Hebbal,13.0358,77.597,low,0,1,21.24,13.505,63.58,GREEN,AC_7kW,7,EV-XXXX-6846,45,75,60,6301.2,13.63,8.45,1,SoC_Cap_60,0,,,4.4,FDR-Z012-02,0
REC-00928,2026-04-02 18:39:00,Z013,Rajajinagar,12.9974,77.556,low,1,18,21.44,16.313,76.09,YELLOW,AC_7kW,7,EV-XXXX-6316,25,70,80,10965.3,13.1,8.12,2,Time_Shift_Incentive,0,,,4.26,FDR-Z013-03,0
REC-00929,2026-04-07 19:48:00,Z014,Malleswaram,13.0035,77.568,low,1,19,16.3,12.054,73.95,YELLOW,AC_7kW,7,EV-XXXX-4672,33,90,80,15167.9,11.73,7.27,2,Time_Shift_Incentive,0,,,4.97,FDR-Z014-01,0
REC-00930,2026-04-26 07:51:00,Z015,Jayanagar,12.925,77.5938,medium,0,7,40.84,32.202,78.85,YELLOW,AC_22kW,22,EV-XXXX-8073,42,72,80,2900.5,13.1,8.12,2,Time_Shift_Incentive,0,,,19.89,FDR-Z015-03,0
REC-00931,2026-04-22 14:32:00,Z001,HSR Layout,12.9116,77.6389,high,0,14,45.6,34.493,75.64,YELLOW,DC_50kW,50,EV-XXXX-1390,45,71,80,1201.5,11.49,7.12,2,Time_Shift_Incentive,0,,,32.39,FDR-Z001-01,0
REC-00932,2026-04-21 05:50:00,Z002,Koramangala,12.9352,77.6245,high,0,5,49.01,39.692,80.99,YELLOW,AC_7kW,7,EV-XXXX-7905,22,81,80,21806.4,10.81,6.7,2,Time_Shift_Incentive,0,,,6.03,FDR-Z002-03,0
REC-00933,2026-04-01 13:53:00,Z003,Whitefield,12.9698,77.75,high,0,13,59.27,54.416,91.81,ORANGE,DC_50kW,50,EV-XXXX-6642,52,78,80,922.7,10.57,6.55,3,Spatial_Redirect,0,,,49.31,FDR-Z003-02,0
REC-00934,2026-04-06 04:04:00,Z004,Electronic City,12.8399,77.677,high,0,4,50.26,42.348,84.26,YELLOW,AC_7kW,7,EV-XXXX-3500,17,97,80,17892.3,13.35,8.28,2,Time_Shift_Incentive,0,,,6.69,FDR-Z004-02,0
REC-00935,2026-04-01 05:08:00,Z005,Indiranagar,12.9784,77.6408,high,0,5,49.33,36.055,73.09,YELLOW,AC_7kW,7,EV-XXXX-7030,39,91,80,11386.2,13.77,8.54,2,Time_Shift_Incentive,0,,,4.51,FDR-Z005-01,0
REC-00936,2026-04-30 14:07:00,Z006,Marathahalli,12.9591,77.6974,medium,0,14,34.96,22.138,63.32,GREEN,AC_22kW,22,EV-XXXX-7705,35,99,60,6596.3,13.44,8.33,1,SoC_Cap_60,0,,,14.49,FDR-Z006-01,0
REC-00937,2026-04-07 07:44:00,Z007,BTM Layout,12.9166,77.6101,medium,0,7,44.46,30.839,69.36,GREEN,AC_22kW,22,EV-XXXX-2744,16,84,60,8078.1,12.71,7.88,1,SoC_Cap_60,0,,,18.42,FDR-Z007-03,0
REC-00938,2026-04-18 19:29:00,Z008,JP Nagar,12.9077,77.586,medium,1,19,42.01,36.008,85.71,ORANGE,AC_22kW,22,EV-XXXX-7544,43,82,80,3181.7,11.12,6.89,3,Spatial_Redirect,0,,,13.56,FDR-Z008-01,0
REC-00939,2026-04-16 07:43:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,7,37.88,27.959,73.81,YELLOW,AC_22kW,22,EV-XXXX-2967,27,85,80,6543.3,11.7,7.25,2,Time_Shift_Incentive,0,,,19.58,FDR-Z009-03,0
REC-00940,2026-04-03 09:42:00,Z010,Sarjapur,12.8711,77.7055,medium,1,9,34.54,30.232,87.53,ORANGE,DC_150kW,150,EV-XXXX-1841,36,88,80,826.7,10.72,6.65,3,Spatial_Redirect,0,,,149.16,FDR-Z010-02,0
REC-00941,2026-04-16 02:36:00,Z011,Yelahanka,13.1007,77.5963,low,0,2,29.69,16.517,55.63,GREEN,AC_7kW,7,EV-XXXX-7096,18,91,60,15395.6,11.5,7.13,1,SoC_Cap_60,0,,,4.9,FDR-Z011-02,0
REC-00942,2026-04-30 21:15:00,Z012,Hebbal,13.0358,77.597,low,1,21,17.29,14.828,85.76,ORANGE,AC_22kW,22,EV-XXXX-5901,51,96,80,4260.4,12.73,7.89,3,Spatial_Redirect,0,,,19.01,FDR-Z012-01,0
REC-00943,2026-04-24 08:55:00,Z013,Rajajinagar,12.9974,77.556,low,1,8,21.14,15.939,75.4,YELLOW,DC_50kW,50,EV-XXXX-4646,33,84,80,2248.7,12.86,7.97,2,Time_Shift_Incentive,0,,,37.74,FDR-Z013-03,0
REC-00944,2026-04-17 01:50:00,Z014,Malleswaram,13.0035,77.568,low,0,1,20.24,10.057,49.69,GREEN,DC_50kW,50,EV-XXXX-7891,45,92,60,2274.8,11.26,6.98,1,SoC_Cap_60,0,,,32.82,FDR-Z014-01,0
REC-00945,2026-04-24 06:56:00,Z015,Jayanagar,12.925,77.5938,medium,0,6,39.03,27.771,71.15,YELLOW,DC_50kW,50,EV-XXXX-2900,50,72,80,762.8,13.54,8.39,2,Time_Shift_Incentive,0,,,30.36,FDR-Z015-03,0
REC-00946,2026-04-26 03:42:00,Z001,HSR Layout,12.9116,77.6389,high,0,3,55.63,43.847,78.82,YELLOW,AC_22kW,22,EV-XXXX-4837,38,84,80,3398.0,13.92,8.63,2,Time_Shift_Incentive,0,,,15.29,FDR-Z001-02,0
REC-00947,2026-04-04 13:50:00,Z002,Koramangala,12.9352,77.6245,high,0,13,58.89,47.835,81.23,YELLOW,DC_50kW,50,EV-XXXX-3451,52,83,80,1334.3,11.37,7.05,2,Time_Shift_Incentive,0,,,39.77,FDR-Z002-01,0
REC-00948,2026-04-27 16:54:00,Z003,Whitefield,12.9698,77.75,high,0,16,52.77,39.435,74.73,YELLOW,AC_7kW,7,EV-XXXX-9104,52,93,80,9183.8,12.58,7.8,2,Time_Shift_Incentive,0,,,5.08,FDR-Z003-02,0
REC-00949,2026-04-19 09:35:00,Z004,Electronic City,12.8399,77.677,high,1,9,49.08,49.08,100.0,RED,DC_50kW,50,EV-XXXX-7732,23,72,72,1529.2,13.14,8.15,4,Infra_Trigger,1,12.8369,77.6968,31.95,FDR-Z004-03,0
REC-00950,2026-04-29 23:11:00,Z005,Indiranagar,12.9784,77.6408,high,0,23,57.26,45.336,79.18,YELLOW,AC_7kW,7,EV-XXXX-9330,21,77,80,19869.5,12.39,7.68,2,Time_Shift_Incentive,0,,,6.21,FDR-Z005-03,0
REC-00951,2026-04-11 06:26:00,Z006,Marathahalli,12.9591,77.6974,medium,0,6,36.83,28.085,76.26,YELLOW,DC_50kW,50,EV-XXXX-8466,15,70,80,2543.4,13.29,8.24,2,Time_Shift_Incentive,0,,,41.38,FDR-Z006-03,1
REC-00952,2026-04-09 12:23:00,Z007,BTM Layout,12.9166,77.6101,medium,0,12,40.34,31.765,78.74,YELLOW,AC_7kW,7,EV-XXXX-6529,49,92,80,8943.6,11.14,6.91,2,Time_Shift_Incentive,0,,,4.4,FDR-Z007-02,0
REC-00953,2026-04-03 16:49:00,Z008,JP Nagar,12.9077,77.586,medium,0,16,32.33,21.119,65.32,GREEN,AC_22kW,22,EV-XXXX-7345,30,77,60,5243.5,13.6,8.43,1,SoC_Cap_60,0,,,19.17,FDR-Z008-01,0
REC-00954,2026-04-16 17:29:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,17,30.3,30.3,100.0,RED,AC_7kW,7,EV-XXXX-8860,27,98,98,24952.2,12.7,7.87,4,Infra_Trigger,1,12.8668,77.6173,6.68,FDR-Z009-01,0
REC-00955,2026-04-22 22:30:00,Z010,Sarjapur,12.8711,77.7055,medium,0,22,39.95,31.328,78.42,YELLOW,DC_50kW,50,EV-XXXX-9307,28,92,80,2582.3,11.8,7.32,2,Time_Shift_Incentive,0,,,39.15,FDR-Z010-02,0
REC-00956,2026-04-23 15:58:00,Z011,Yelahanka,13.1007,77.5963,low,0,15,15.67,8.545,54.53,GREEN,AC_7kW,7,EV-XXXX-2877,50,85,60,8013.3,10.82,6.71,1,SoC_Cap_60,0,,,4.36,FDR-Z011-01,0
REC-00957,2026-04-18 11:11:00,Z012,Hebbal,13.0358,77.597,low,0,11,29.28,18.008,61.5,GREEN,DC_50kW,50,EV-XXXX-7068,46,72,60,1256.7,13.23,8.2,1,SoC_Cap_60,0,,,47.5,FDR-Z012-03,0
REC-00958,2026-04-07 05:29:00,Z013,Rajajinagar,12.9974,77.556,low,0,5,26.77,15.299,57.15,GREEN,AC_7kW,7,EV-XXXX-2156,33,92,60,17991.3,11.02,6.83,1,SoC_Cap_60,0,,,6.52,FDR-Z013-01,0
REC-00959,2026-04-09 16:29:00,Z014,Malleswaram,13.0035,77.568,low,0,16,15.13,7.953,52.57,GREEN,AC_22kW,22,EV-XXXX-4479,39,82,60,4111.6,12.62,7.82,1,SoC_Cap_60,0,,,21.85,FDR-Z014-03,0
REC-00960,2026-04-12 16:00:00,Z015,Jayanagar,12.925,77.5938,medium,0,16,38.9,27.32,70.23,YELLOW,AC_7kW,7,EV-XXXX-9075,53,97,80,14437.5,10.89,6.75,2,Time_Shift_Incentive,0,,,5.91,FDR-Z015-01,0
REC-00961,2026-04-19 15:40:00,Z001,HSR Layout,12.9116,77.6389,high,0,15,46.24,35.568,76.92,YELLOW,AC_7kW,7,EV-XXXX-4947,40,90,80,11934.8,12.97,8.04,2,Time_Shift_Incentive,0,,,4.31,FDR-Z001-01,0
REC-00962,2026-04-02 21:38:00,Z002,Koramangala,12.9352,77.6245,high,1,21,45.32,45.32,100.0,RED,AC_22kW,22,EV-XXXX-1483,39,73,73,2853.6,11.01,6.83,4,Infra_Trigger,1,12.9484,77.6184,16.72,FDR-Z002-02,0
REC-00963,2026-04-07 18:45:00,Z003,Whitefield,12.9698,77.75,high,1,18,47.16,47.16,100.0,RED,AC_22kW,22,EV-XXXX-8533,16,74,74,4176.1,10.65,6.6,4,Infra_Trigger,1,12.9898,77.7446,13.74,FDR-Z003-02,0
REC-00964,2026-04-27 15:20:00,Z004,Electronic City,12.8399,77.677,high,0,15,57.78,48.793,84.45,YELLOW,DC_50kW,50,EV-XXXX-6689,38,79,80,1742.8,12.92,8.01,2,Time_Shift_Incentive,0,,,31.55,FDR-Z004-02,0
REC-00965,2026-04-15 20:16:00,Z005,Indiranagar,12.9784,77.6408,high,1,20,53.43,53.208,99.58,RED,AC_7kW,7,EV-XXXX-3599,47,94,94,11443.0,11.15,6.91,4,Infra_Trigger,1,12.9726,77.6302,4.88,FDR-Z005-03,0
REC-00966,2026-04-05 18:29:00,Z006,Marathahalli,12.9591,77.6974,medium,1,18,41.27,34.956,84.7,YELLOW,AC_7kW,7,EV-XXXX-9896,45,94,80,16161.8,13.6,8.43,2,Time_Shift_Incentive,0,,,5.21,FDR-Z006-03,0
REC-00967,2026-04-15 08:48:00,Z007,BTM Layout,12.9166,77.6101,medium,1,8,31.55,27.806,88.13,ORANGE,AC_22kW,22,EV-XXXX-3675,17,77,80,7213.3,10.54,6.53,3,Spatial_Redirect,0,,,19.6,FDR-Z007-03,0
REC-00968,2026-04-09 20:12:00,Z008,JP Nagar,12.9077,77.586,medium,1,20,36.0,35.687,99.13,RED,AC_22kW,22,EV-XXXX-3750,21,86,86,4477.8,13.21,8.19,4,Infra_Trigger,1,12.9132,77.5895,15.22,FDR-Z008-01,0
REC-00969,2026-04-13 04:46:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,4,32.75,22.84,69.74,GREEN,AC_22kW,22,EV-XXXX-3156,20,77,60,5866.5,12.8,7.94,1,SoC_Cap_60,0,,,21.86,FDR-Z009-02,0
REC-00970,2026-04-22 15:22:00,Z010,Sarjapur,12.8711,77.7055,medium,0,15,30.62,21.374,69.8,GREEN,DC_50kW,50,EV-XXXX-4943,44,93,60,1595.3,11.99,7.43,1,SoC_Cap_60,0,,,37.74,FDR-Z010-01,0
REC-00971,2026-04-28 21:07:00,Z011,Yelahanka,13.1007,77.5963,low,1,21,16.96,11.31,66.69,GREEN,AC_7kW,7,EV-XXXX-9675,53,87,60,13055.5,11.74,7.28,1,SoC_Cap_60,0,,,6.95,FDR-Z011-02,0
REC-00972,2026-04-06 17:56:00,Z012,Hebbal,13.0358,77.597,low,1,17,27.29,20.97,76.84,YELLOW,DC_50kW,50,EV-XXXX-2181,35,70,80,1357.7,10.86,6.73,2,Time_Shift_Incentive,0,,,36.05,FDR-Z012-01,0
REC-00973,2026-04-17 15:22:00,Z013,Rajajinagar,12.9974,77.556,low,0,15,25.63,15.997,62.42,GREEN,DC_50kW,50,EV-XXXX-6447,41,95,60,2073.9,13.64,8.46,1,SoC_Cap_60,0,,,36.26,FDR-Z013-03,0
REC-00974,2026-04-13 11:50:00,Z014,Malleswaram,13.0035,77.568,low,0,11,19.99,11.77,58.88,GREEN,AC_7kW,7,EV-XXXX-9406,46,75,60,10033.2,12.51,7.76,1,SoC_Cap_60,0,,,5.08,FDR-Z014-01,0
REC-00975,2026-04-18 13:42:00,Z015,Jayanagar,12.925,77.5938,medium,0,13,41.28,28.626,69.35,GREEN,DC_50kW,50,EV-XXXX-2548,22,90,60,3468.5,13.38,8.3,1,SoC_Cap_60,0,,,40.93,FDR-Z015-03,0
REC-00976,2026-04-23 11:39:00,Z001,HSR Layout,12.9116,77.6389,high,0,11,55.85,45.982,82.33,YELLOW,AC_22kW,22,EV-XXXX-2654,23,70,80,5732.2,10.98,6.81,2,Time_Shift_Incentive,0,,,17.94,FDR-Z001-03,0
REC-00977,2026-04-04 05:18:00,Z002,Koramangala,12.9352,77.6245,high,0,5,50.85,43.33,85.21,ORANGE,AC_7kW,7,EV-XXXX-8873,30,82,80,12434.1,13.23,8.2,3,Spatial_Redirect,0,,,4.53,FDR-Z002-03,0
REC-00978,2026-04-26 09:00:00,Z003,Whitefield,12.9698,77.75,high,1,9,49.61,48.303,97.37,RED,DC_50kW,50,EV-XXXX-1786,16,76,76,2982.1,11.87,7.36,4,Infra_Trigger,1,12.9836,77.7623,42.5,FDR-Z003-02,0
REC-00979,2026-04-07 06:49:00,Z004,Electronic City,12.8399,77.677,high,0,6,58.83,47.555,80.84,YELLOW,AC_22kW,22,EV-XXXX-9645,15,70,80,4823.1,11.93,7.4,2,Time_Shift_Incentive,0,,,13.66,FDR-Z004-03,0
REC-00980,2026-04-10 01:23:00,Z005,Indiranagar,12.9784,77.6408,high,0,1,47.01,36.877,78.45,YELLOW,AC_22kW,22,EV-XXXX-9519,48,85,80,3713.9,13.48,8.36,2,Time_Shift_Incentive,0,,,18.3,FDR-Z005-02,0
REC-00981,2026-04-03 17:52:00,Z006,Marathahalli,12.9591,77.6974,medium,1,17,44.46,38.568,86.75,ORANGE,DC_50kW,50,EV-XXXX-4941,46,92,80,1542.9,11.75,7.29,3,Spatial_Redirect,0,,,47.82,FDR-Z006-01,0
REC-00982,2026-04-10 09:03:00,Z007,BTM Layout,12.9166,77.6101,medium,1,9,36.51,32.659,89.45,ORANGE,DC_150kW,150,EV-XXXX-1743,23,99,80,1043.5,12.38,7.68,3,Spatial_Redirect,0,,,116.39,FDR-Z007-02,0
REC-00983,2026-04-29 15:25:00,Z008,JP Nagar,12.9077,77.586,medium,0,15,30.38,20.263,66.7,GREEN,AC_22kW,22,EV-XXXX-1140,51,88,60,3170.2,12.43,7.71,1,SoC_Cap_60,0,,,19.47,FDR-Z008-02,0
REC-00984,2026-04-07 04:13:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,4,36.15,28.981,80.17,YELLOW,DC_50kW,50,EV-XXXX-5172,31,96,80,3406.0,13.64,8.46,2,Time_Shift_Incentive,0,,,49.12,FDR-Z009-01,0
REC-00985,2026-04-08 02:01:00,Z010,Sarjapur,12.8711,77.7055,medium,0,2,41.1,31.751,77.25,YELLOW,AC_22kW,22,EV-XXXX-2526,27,97,80,7105.8,13.43,8.33,2,Time_Shift_Incentive,0,,,15.75,FDR-Z010-03,0
REC-00986,2026-04-26 22:30:00,Z011,Yelahanka,13.1007,77.5963,low,0,22,29.11,14.218,48.84,GREEN,AC_22kW,22,EV-XXXX-5723,24,76,60,5869.7,10.84,6.72,1,SoC_Cap_60,0,,,14.32,FDR-Z011-03,0
REC-00987,2026-04-08 12:38:00,Z012,Hebbal,13.0358,77.597,low,0,12,26.3,14.746,56.07,GREEN,DC_50kW,50,EV-XXXX-1560,26,85,60,2880.1,11.88,7.37,1,SoC_Cap_60,0,,,32.64,FDR-Z012-02,0
REC-00988,2026-04-09 04:16:00,Z013,Rajajinagar,12.9974,77.556,low,0,4,27.16,16.395,60.36,GREEN,AC_22kW,22,EV-XXXX-5591,25,95,60,7537.0,13.6,8.43,1,SoC_Cap_60,0,,,19.06,FDR-Z013-03,0
